Key,ValueInt,ValueTimeStamp
AB,2397,2500
AA,2398,2500
AA,2399,2500
BW,2400,2500
AG,2401,2500
FC,2402,2500
BA,2403,2500
YB,2404,2500
BC,2405,2500
AC,2406,2500
AB,2407,2500
EA,2408,2500
BC,2409,2500
LR,2410,2500
KB,2411,2500
EL,2412,2500
HB,2413,2500
AA,2414,2500
AE,2415,2500
AA,2416,2500
AD,2417,2500
AD,2418,2500
AS,2419,2500
DA,2420,2500
AA,2421,2500
AC,2422,2500
BU,2423,2500
AC,2424,2500
CD,2425,2500
GA,2426,2500
TA,2427,2500
AB,2428,2500
AA,2429,2500
AE,2430,2500
GR,2431,2500
AE,2432,2500
AA,2433,2500
AA,2434,2500
BI,2435,2500
AC,2436,2500
BE,2437,2500
PB,2438,2500
AB,2439,2500
DG,2440,2500
AA,2441,2500
BE,2442,2500
AB,2443,2500
CA,2444,2500
AA,2445,2500
DD,2446,2500
FA,2447,2500
AA,2448,2500
AH,2449,2500
HB,2450,2500
CB,2451,2500
AA,2452,2500
AA,2453,2500
DA,2454,2500
AH,2455,2500
AL,2456,2500
BH,2457,2500
AL,2458,2500
AE,2459,2500
LA,2460,2500
NA,2461,2500
BW,2462,2500
DF,2463,2500
CC,2464,2500
QH,2465,2500
EI,2466,2500
AA,2467,2500
BA,2468,2500
WA,2469,2500
DY,2470,2500
AA,2471,2500
OB,2472,2500
ZF,2473,2500
AJ,2474,2500
AG,2475,2500
CF,2476,2500
AA,2477,2500
AI,2478,2500
AQ,2479,2500
AO,2480,2500
AB,2481,2500
MB,2482,2500
EA,2483,2500
BB,2484,2500
AB,2485,2500
FA,2486,2500
HD,2487,2500
AA,2488,2500
AA,2489,2500
AL,2490,2500
BG,2491,2500
JN,2492,2500
UA,2493,2500
DA,2494,2500
DA,2495,2500
AA,2496,2500
BA,2497,2500
BE,2498,2500
AC,2499,2500
EA,2500,2500
AA,2501,2500
AB,2502,2500
DA,2503,2500
AA,2504,2500
MA,2505,2500
BG,2506,2500
YA,2507,2500
AB,2508,2500
AA,2509,2500
AC,2510,2500
AB,2511,2500
AC,2512,2500
BT,2513,2500
AA,2514,2500
CA,2515,2500
AA,2516,2500
AA,2517,2500
AD,2518,2500
DB,2519,2500
AB,2520,2500
AJ,2521,2500
AT,2522,2500
BF,2523,2500
BA,2524,2500
BD,2525,2500
CA,2526,2500
SA,2527,2500
GF,2528,2500
EB,2529,2500
LA,2530,2500
GB,2531,2500
AW,2532,2500
AQ,2533,2500
AC,2534,2500
EF,2535,2500
AC,2536,2500
QA,2537,2500
AA,2538,2500
AC,2539,2500
EP,2540,2500
YA,2541,2500
IC,2542,2500
BD,2543,2500
BA,2544,2500
CA,2545,2500
JN,2546,2500
AB,2547,2500
BB,2548,2500
AA,2549,2500
CA,2550,2500
AF,2551,2500
BC,2552,2500
EB,2553,2500
AA,2554,2500
NA,2555,2500
EX,2556,2500
AA,2557,2500
AA,2558,2500
BA,2559,2500
YJ,2560,2500
AA,2561,2500
BE,2562,2500
DH,2563,2500
WB,2564,2500
AD,2565,2500
BA,2566,2500
AA,2567,2500
AR,2568,2500
AA,2569,2500
EE,2570,2500
JC,2571,2500
AA,2572,2500
AA,2573,2500
CA,2574,2500
GA,2575,2500
AB,2576,2500
AJ,2577,2500
AC,2578,2500
EA,2579,2500
KA,2580,2500
AK,2581,2500
YA,2582,2500
BB,2583,2500
AA,2584,2500
AA,2585,2500
JY,2586,2500
AD,2587,2500
HA,2588,2500
DB,2589,2500
BL,2590,2500
AA,2591,2500
BC,2592,2500
EF,2593,2500
AA,2594,2500
AA,2595,2500
AA,2596,2500
DA,2597,2500
AA,2598,2500
AB,2599,2500
AA,2600,2500
BH,2601,2500
NI,2602,2500
BB,2603,2500
AA,2604,2500
AA,2605,2500
AI,2606,2500
AD,2607,2500
BA,2608,2500
BA,2609,2500
BA,2610,2500
AA,2611,2500
EC,2612,2500
AR,2613,2500
BB,2614,2500
GE,2615,2500
CQ,2616,2500
AU,2617,2500
IB,2618,2500
CA,2619,2500
FT,2620,2500
AB,2621,2500
CE,2622,2500
BG,2623,2500
CD,2624,2500
AC,2625,2500
BL,2626,2500
AB,2627,2500
AA,2628,2500
BA,2629,2500
BJ,2630,2500
GA,2631,2500
AE,2632,2500
BD,2633,2500
BH,2634,2500
AA,2635,2500
AA,2636,2500
AB,2637,2500
AB,2638,2500
BB,2639,2500
AB,2640,2500
IA,2641,2500
BA,2642,2500
CA,2643,2500
BW,2644,2500
AE,2645,2500
AA,2646,2500
CA,2647,2500
AW,2648,2500
BA,2649,2500
BB,2650,2500
AE,2651,2500
AA,2652,2500
AA,2653,2500
CG,2654,2500
CA,2655,2500
AA,2656,2500
AV,2657,2500
SA,2658,2500
XA,2659,2500
EA,2660,2500
AB,2661,2500
AA,2662,2500
FA,2663,2500
KZ,2664,2500
AA,2665,2500
FA,2666,2500
AR,2667,2500
AB,2668,2500
AB,2669,2500
AC,2670,2500
BA,2671,2500
AA,2672,2500
AA,2673,2500
AA,2674,2500
BZ,2675,2500
JO,2676,2500
BD,2677,2500
ND,2678,2500
IA,2679,2500
QA,2680,2500
CC,2681,2500
CA,2682,2500
BA,2683,2500
GA,2684,2500
CL,2685,2500
CA,2686,2500
CA,2687,2500
QC,2688,2500
DN,2689,2500
AA,2690,2500
CA,2691,2500
WD,2692,2500
BA,2693,2500
AD,2694,2500
DJ,2695,2500
AD,2696,2500
AB,2697,2500
BG,2698,2500
CB,2699,2500
AC,2700,2500
CA,2701,2500
AA,2702,2500
AA,2703,2500
BB,2704,2500
DB,2705,2500
EB,2706,2500
AA,2707,2500
BA,2708,2500
AA,2709,2500
AB,2710,2500
DA,2711,2500
AA,2712,2500
BB,2713,2500
AB,2714,2500
BH,2715,2500
AF,2716,2500
CW,2717,2500
CA,2718,2500
BP,2719,2500
IC,2720,2500
CA,2721,2500
AA,2722,2500
BA,2723,2500
BA,2724,2500
EC,2725,2500
HJ,2726,2500
JW,2727,2500
AF,2728,2500
CA,2729,2500
AA,2730,2500
AA,2731,2500
CC,2732,2500
CC,2733,2500
AB,2734,2500
AA,2735,2500
AA,2736,2500
CA,2737,2500
AE,2738,2500
HA,2739,2500
AA,2740,2500
BG,2741,2500
AA,2742,2500
BA,2743,2500
AA,2744,2500
BA,2745,2500
AA,2746,2500
BD,2747,2500
AB,2748,2500
FE,2749,2500
AB,2750,2500
IC,2751,2500
IA,2752,2500
XD,2753,2500
DF,2754,2500
DD,2755,2500
EC,2756,2500
RZ,2757,2500
AA,2758,2500
VA,2759,2500
EA,2760,2500
CC,2761,2500
AB,2762,2500
DI,2763,2500
CA,2764,2500
CA,2765,2500
CS,2766,2500
YQ,2767,2500
AM,2768,2500
BC,2769,2500
AB,2770,2500
AN,2771,2500
BA,2772,2500
BE,2773,2500
DC,2774,2500
AA,2775,2500
BA,2776,2500
WS,2777,2500
AN,2778,2500
AA,2779,2500
BA,2780,2500
DD,2781,2500
OL,2782,2500
CA,2783,2500
AA,2784,2500
EG,2785,2500
IA,2786,2500
AA,2787,2500
AA,2788,2500
ED,2789,2500
AA,2790,2500
AB,2791,2500
AA,2792,2500
AA,2793,2500
BG,2794,2500
JD,2795,2500
AQ,2796,2500
IA,2797,2500
AE,2798,2500
BF,2799,2500
BA,2800,2500
AA,2801,2500
AF,2802,2500
AA,2803,2500
AB,2804,2500
CF,2805,2500
CN,2806,2500
FE,2807,2500
AB,2808,2500
BE,2809,2500
AD,2810,2500
AN,2811,2500
AA,2812,2500
AL,2813,2500
AH,2814,2500
ZD,2815,2500
AA,2816,2500
EA,2817,2500
TA,2818,2500
BB,2819,2500
BA,2820,2500
AA,2821,2500
AH,2822,2500
CA,2823,2500
AB,2824,2500
AR,2825,2500
AB,2826,2500
AA,2827,2500
EA,2828,2500
PB,2829,2500
BB,2830,2500
XA,2831,2500
AA,2832,2500
WB,2833,2500
AK,2834,2500
DM,2835,2500
AA,2836,2500
AF,2837,2500
KA,2838,2500
NQ,2839,2500
CA,2840,2500
OF,2841,2500
BA,2842,2500
AA,2843,2500
BA,2844,2500
AC,2845,2500
BB,2846,2500
AC,2847,2500
AA,2848,2500
XC,2849,2500
AA,2850,2500
AI,2851,2500
AA,2852,2500
AN,2853,2500
BO,2854,2500
PC,2855,2500
AB,2856,2500
BA,2857,2500
AE,2858,2500
EA,2859,2500
AE,2860,2500
AA,2861,2500
AA,2862,2500
AB,2863,2500
FA,2864,2500
BA,2865,2500
EA,2866,2500
AA,2867,2500
QA,2868,2500
BA,2869,2500
AF,2870,2500
DN,2871,2500
AA,2872,2500
AA,2873,2500
DB,2874,2500
AP,2875,2500
IY,2876,2500
AB,2877,2500
AH,2878,2500
DB,2879,2500
AA,2880,2500
AA,2881,2500
AE,2882,2500
AA,2883,2500
AF,2884,2500
AA,2885,2500
AA,2886,2500
AG,2887,2500
BC,2888,2500
LE,2889,2500
BB,2890,2500
PA,2891,2500
AA,2892,2500
AA,2893,2500
AA,2894,2500
CU,2895,2500
BA,2896,2500
YA,2897,2500
HX,2898,2500
AU,2899,2500
AN,2900,2500
AD,2901,2500
HA,2902,2500
AC,2903,2500
AC,2904,2500
AB,2905,2500
AE,2906,2500
DZ,2907,2500
AA,2908,2500
GC,2909,2500
AA,2910,2500
AB,2911,2500
AF,2912,2500
AC,2913,2500
DA,2914,2500
AB,2915,2500
BB,2916,2500
AC,2917,2500
AA,2918,2500
AI,2919,2500
TA,2920,2500
AB,2921,2500
MA,2922,2500
UE,2923,2500
AB,2924,2500
AG,2925,2500
IA,2926,2500
AB,2927,2500
AJ,2928,2500
KB,2929,2500
CB,2930,2500
AA,2931,2500
OA,2932,2500
AA,2933,2500
AA,2934,2500
AH,2935,2500
BS,2936,2500
SA,2937,2500
BP,2938,2500
BG,2939,2500
AA,2940,2500
EA,2941,2500
AA,2942,2500
PD,2943,2500
AA,2944,2500
DI,2945,2500
BA,2946,2500
AC,2947,2500
AH,2948,2500
CB,2949,2500
AA,2950,2500
DA,2951,2500
GK,2952,2500
AA,2953,2500
CD,2954,2500
AA,2955,2500
AA,2956,2500
CA,2957,2500
AD,2958,2500
AC,2959,2500
KC,2960,2500
IR,2961,2500
DH,2962,2500
CB,2963,2500
AA,2964,2500
FF,2965,2500
HD,2966,2500
AA,2967,2500
CA,2968,2500
BA,2969,2500
BC,2970,2500
AB,2971,2500
AA,2972,2500
AA,2973,2500
AH,2974,2500
AA,2975,2500
FA,2976,2500
AA,2977,2500
AE,2978,2500
BA,2979,2500
AA,2980,2500
AA,2981,2500
AD,2982,2500
XA,2983,2500
FA,2984,2500
AA,2985,2500
CI,2986,2500
AQ,2987,2500
AB,2988,2500
BC,2989,2500
BE,2990,2500
AB,2991,2500
AA,2992,2500
AL,2993,2500
BA,2994,2500
SN,2995,2500
HB,2996,2500
AL,2997,2500
AK,2998,2500
DA,2999,2500
BA,3000,2500
CA,3001,2500
DA,3002,2500
AA,3003,2500
AA,3004,2500
MA,3005,2500
IA,3006,2500
CF,3007,2500
MG,3008,2500
BK,3009,2500
AB,3010,2500
FC,3011,2500
BF,3012,2500
OL,3013,2500
CA,3014,2500
KA,3015,2500
LB,3016,2500
IF,3017,2500
AA,3018,2500
GR,3019,2500
NA,3020,2500
AA,3021,2500
CB,3022,2500
AB,3023,2500
KI,3024,2500
CA,3025,2500
CG,3026,2500
DA,3027,2500
AA,3028,2500
FA,3029,2500
AA,3030,2500
AD,3031,2500
AF,3032,2500
BC,3033,2500
AA,3034,2500
AA,3035,2500
AA,3036,2500
EA,3037,2500
AA,3038,2500
DA,3039,2500
AA,3040,2500
AA,3041,2500
IA,3042,2500
CA,3043,2500
AR,3044,2500
CV,3045,2500
EA,3046,2500
NL,3047,2500
AA,3048,2500
WA,3049,2500
CA,3050,2500
AB,3051,2500
DF,3052,2500
CA,3053,2500
AB,3054,2500
YA,3055,2500
NA,3056,2500
BA,3057,2500
BA,3058,2500
BD,3059,2500
AB,3060,2500
FA,3061,2500
AA,3062,2500
OD,3063,2500
CB,3064,2500
AW,3065,2500
BB,3066,2500
BF,3067,2500
AI,3068,2500
BA,3069,2500
AS,3070,2500
GJ,3071,2500
AD,3072,2500
NC,3073,2500
BG,3074,2500
AB,3075,2500
AA,3076,2500
AR,3077,2500
AA,3078,2500
BA,3079,2500
AA,3080,2500
AB,3081,2500
QV,3082,2500
DB,3083,2500
AA,3084,2500
AI,3085,2500
AA,3086,2500
EA,3087,2500
CB,3088,2500
DC,3089,2500
BA,3090,2500
AD,3091,2500
BA,3092,2500
LA,3093,2500
AM,3094,2500
GA,3095,2500
AB,3096,2500
ZA,3097,2500
BN,3098,2500
AJ,3099,2500
AA,3100,2500
AH,3101,2500
FA,3102,2500
CA,3103,2500
BG,3104,2500
CA,3105,2500
AA,3106,2500
AA,3107,2500
AB,3108,2500
AE,3109,2500
AA,3110,2500
AA,3111,2500
BA,3112,2500
AB,3113,2500
BE,3114,2500
AA,3115,2500
AS,3116,2500
AA,3117,2500
BA,3118,2500
CQ,3119,2500
BA,3120,2500
BA,3121,2500
AA,3122,2500
AD,3123,2500
AI,3124,2500
AA,3125,2500
AA,3126,2500
CC,3127,2500
AF,3128,2500
AA,3129,2500
BA,3130,2500
AC,3131,2500
AA,3132,2500
AC,3133,2500
CH,3134,2500
AB,3135,2500
CJ,3136,2500
NA,3137,2500
AC,3138,2500
EC,3139,2500
AB,3140,2500
BB,3141,2500
AA,3142,2500
AA,3143,2500
DB,3144,2500
CA,3145,2500
BX,3146,2500
DB,3147,2500
AB,3148,2500
PF,3149,2500
DA,3150,2500
BH,3151,2500
BB,3152,2500
AA,3153,2500
BA,3154,2500
EB,3155,2500
EU,3156,2500
FB,3157,2500
FA,3158,2500
AA,3159,2500
AB,3160,2500
HC,3161,2500
BB,3162,2500
IA,3163,2500
AA,3164,2500
AA,3165,2500
BA,3166,2500
AA,3167,2500
AC,3168,2500
AB,3169,2500
YA,3170,2500
AB,3171,2500
CA,3172,2500
CA,3173,2500
BB,3174,2500
AU,3175,2500
BQ,3176,2500
AM,3177,2500
AA,3178,2500
AA,3179,2500
LA,3180,2500
NK,3181,2500
AB,3182,2500
HB,3183,2500
WC,3184,2500
AB,3185,2500
CA,3186,2500
BD,3187,2500
AA,3188,2500
BA,3189,2500
AA,3190,2500
BB,3191,2500
AA,3192,2500
AM,3193,2500
AB,3194,2500
CB,3195,2500
AE,3196,2500
DA,3197,2500
AA,3198,2500
CC,3199,2500
AA,3200,2500
AB,3201,2500
HA,3202,2500
AA,3203,2500
AA,3204,2500
ID,3205,2500
GB,3206,2500
AA,3207,2500
FA,3208,2500
AJ,3209,2500
CA,3210,2500
AA,3211,2500
BH,3212,2500
AF,3213,2500
LC,3214,2500
BB,3215,2500
KA,3216,2500
KB,3217,2500
EF,3218,2500
IC,3219,2500
AA,3220,2500
VB,3221,2500
BB,3222,2500
AA,3223,2500
BA,3224,2500
AA,3225,2500
BZ,3226,2500
AA,3227,2500
AB,3228,2500
DB,3229,2500
BB,3230,2500
AA,3231,2500
WB,3232,2500
NI,3233,2500
EB,3234,2500
AD,3235,2500
BA,3236,2500
CA,3237,2500
AA,3238,2500
AA,3239,2500
AH,3240,2500
AB,3241,2500
AD,3242,2500
AO,3243,2500
AA,3244,2500
AA,3245,2500
IA,3246,2500
CG,3247,2500
AX,3248,2500
BA,3249,2500
CE,3250,2500
AD,3251,2500
AE,3252,2500
AR,3253,2500
AC,3254,2500
CA,3255,2500
CF,3256,2500
AN,3257,2500
AR,3258,2500
AB,3259,2500
HE,3260,2500
AB,3261,2500
ID,3262,2500
KB,3263,2500
SA,3264,2500
AD,3265,2500
EA,3266,2500
AA,3267,2500
EI,3268,2500
AD,3269,2500
AO,3270,2500
AA,3271,2500
BA,3272,2500
AB,3273,2500
DI,3274,2500
KA,3275,2500
GA,3276,2500
BA,3277,2500
BB,3278,2500
HD,3279,2500
IA,3280,2500
AC,3281,2500
BP,3282,2500
ZD,3283,2500
CA,3284,2500
BA,3285,2500
CA,3286,2500
WO,3287,2500
BP,3288,2500
BB,3289,2500
EI,3290,2500
DH,3291,2500
BA,3292,2500
KS,3293,2500
CK,3294,2500
OG,3295,2500
AA,3296,2500
AA,3297,2500
AA,3298,2500
EA,3299,2500
AA,3300,2500
DA,3301,2500
IA,3302,2500
AC,3303,2500
AA,3304,2500
LD,3305,2500
PA,3306,2500
CA,3307,2500
BC,3308,2500
AD,3309,2500
AA,3310,2500
AB,3311,2500
BA,3312,2500
BR,3313,2500
AC,3314,2500
BA,3315,2500
VD,3316,2500
AD,3317,2500
AB,3318,2500
KI,3319,2500
BA,3320,2500
AG,3321,2500
CA,3322,2500
UA,3323,2500
LA,3324,2500
BA,3325,2500
AC,3326,2500
AB,3327,2500
AB,3328,2500
BA,3329,2500
AA,3330,2500
AA,3331,2500
CD,3332,2500
NC,3333,2500
AB,3334,2500
AD,3335,2500
LB,3336,2500
BB,3337,2500
DA,3338,2500
AA,3339,2500
AK,3340,2500
BA,3341,2500
CC,3342,2500
AP,3343,2500
AB,3344,2500
XA,3345,2500
AA,3346,2500
ZA,3347,2500
AA,3348,2500
BA,3349,2500
JA,3350,2500
CA,3351,2500
AD,3352,2500
YA,3353,2500
AS,3354,2500
CA,3355,2500
CB,3356,2500
BC,3357,2500
GO,3358,2500
BA,3359,2500
MI,3360,2500
AA,3361,2500
IR,3362,2500
BA,3363,2500
GA,3364,2500
DE,3365,2500
BI,3366,2500
BT,3367,2500
GI,3368,2500
AA,3369,2500
CH,3370,2500
TA,3371,2500
AX,3372,2500
AD,3373,2500
BD,3374,2500
AA,3375,2500
BB,3376,2500
AM,3377,2500
AB,3378,2500
BD,3379,2500
LA,3380,2500
AB,3381,2500
AD,3382,2500
AA,3383,2500
AE,3384,2500
AA,3385,2500
BC,3386,2500
AA,3387,2500
AA,3388,2500
GH,3389,2500
DX,3390,2500
AI,3391,2500
BE,3392,2500
AA,3393,2500
AB,3394,2500
BF,3395,2500
DB,3396,2500
AM,3397,2500
AA,3398,2500
EA,3399,2500
EV,3400,2500
CA,3401,2500
BA,3402,2500
RG,3403,2500
BA,3404,2500
AA,3405,2500
BE,3406,2500
AA,3407,2500
AD,3408,2500
BC,3409,2500
AN,3410,2500
AP,3411,2500
BC,3412,2500
AB,3413,2500
AA,3414,2500
AF,3415,2500
AG,3416,2500
AA,3417,2500
AM,3418,2500
BA,3419,2500
CM,3420,2500
IA,3421,2500
HA,3422,2500
AK,3423,2500
IQ,3424,2500
AA,3425,2500
AC,3426,2500
GB,3427,2500
BA,3428,2500
EE,3429,2500
QI,3430,2500
CA,3431,2500
CA,3432,2500
BA,3433,2500
BK,3434,2500
DB,3435,2500
BA,3436,2500
AB,3437,2500
CA,3438,2500
BM,3439,2500
BA,3440,2500
IG,3441,2500
AZ,3442,2500
AC,3443,2500
TO,3444,2500
AD,3445,2500
BA,3446,2500
AA,3447,2500
AA,3448,2500
YE,3449,2500
CC,3450,2500
CB,3451,2500
HA,3452,2500
HA,3453,2500
AA,3454,2500
DA,3455,2500
BA,3456,2500
AO,3457,2500
CD,3458,2500
EE,3459,2500
BB,3460,2500
BA,3461,2500
AA,3462,2500
AD,3463,2500
GA,3464,2500
AA,3465,2500
AA,3466,2500
EA,3467,2500
AA,3468,2500
BC,3469,2500
AC,3470,2500
BB,3471,2500
GB,3472,2500
AB,3473,2500
AA,3474,2500
AA,3475,2500
AA,3476,2500
AQ,3477,2500
CH,3478,2500
EA,3479,2500
JB,3480,2500
LA,3481,2500
AB,3482,2500
FB,3483,2500
BA,3484,2500
GL,3485,2500
BC,3486,2500
AG,3487,2500
BE,3488,2500
AA,3489,2500
AB,3490,2500
AB,3491,2500
NB,3492,2500
BF,3493,2500
BA,3494,2500
AA,3495,2500
GH,3496,2500
KD,3497,2500
KA,3498,2500
AK,3499,2500
AA,3500,2500
BB,3501,2500
PA,3502,2500
NB,3503,2500
IO,3504,2500
DP,3505,2500
AA,3506,2500
CC,3507,2500
CA,3508,2500
IB,3509,2500
BA,3510,2500
AA,3511,2500
AS,3512,2500
AA,3513,2500
BA,3514,2500
AA,3515,2500
FA,3516,2500
BE,3517,2500
CA,3518,2500
AA,3519,2500
BA,3520,2500
AA,3521,2500
AA,3522,2500
GK,3523,2500
AA,3524,2500
DC,3525,2500
CE,3526,2500
XA,3527,2500
DA,3528,2500
DA,3529,2500
AA,3530,2500
AB,3531,2500
AA,3532,2500
AA,3533,2500
AB,3534,2500
JA,3535,2500
AA,3536,2500
AA,3537,2500
CA,3538,2500
BB,3539,2500
AA,3540,2500
AA,3541,2500
DA,3542,2500
AA,3543,2500
CF,3544,2500
AA,3545,2500
BD,3546,2500
AA,3547,2500
AA,3548,2500
IA,3549,2500
AA,3550,2500
AA,3551,2500
ID,3552,2500
AA,3553,2500
AB,3554,2500
AD,3555,2500
EB,3556,2500
AA,3557,2500
AB,3558,2500
BB,3559,2500
AA,3560,2500
BN,3561,2500
NG,3562,2500
AA,3563,2500
BA,3564,2500
DK,3565,2500
AA,3566,2500
BA,3567,2500
IA,3568,2500
UC,3569,2500
JB,3570,2500
AD,3571,2500
AZ,3572,2500
AA,3573,2500
AA,3574,2500
DC,3575,2500
EA,3576,2500
OB,3577,2500
SA,3578,2500
ZA,3579,2500
AI,3580,2500
AG,3581,2500
OA,3582,2500
AB,3583,2500
GG,3584,2500
BA,3585,2500
MB,3586,2500
BH,3587,2500
AG,3588,2500
EB,3589,2500
AA,3590,2500
IA,3591,2500
AD,3592,2500
AB,3593,2500
FA,3594,2500
CA,3595,2500
EA,3596,2500
AB,3597,2500
GA,3598,2500
BB,3599,2500
JA,3600,2500
AW,3601,2500
AC,3602,2500
HB,3603,2500
UE,3604,2500
IB,3605,2500
AB,3606,2500
GA,3607,2500
BB,3608,2500
DA,3609,2500
AA,3610,2500
CM,3611,2500
BQ,3612,2500
GE,3613,2500
AD,3614,2500
EI,3615,2500
BB,3616,2500
AN,3617,2500
HB,3618,2500
AA,3619,2500
BA,3620,2500
FA,3621,2500
AA,3622,2500
CC,3623,2500
AA,3624,2500
DG,3625,2500
AT,3626,2500
BG,3627,2500
FA,3628,2500
AA,3629,2500
MA,3630,2500
GA,3631,2500
OK,3632,2500
AK,3633,2500
BA,3634,2500
LA,3635,2500
EA,3636,2500
GB,3637,2500
AK,3638,2500
AA,3639,2500
AA,3640,2500
IA,3641,2500
ME,3642,2500
AA,3643,2500
EA,3644,2500
DA,3645,2500
BA,3646,2500
JB,3647,2500
AR,3648,2500
FD,3649,2500
AR,3650,2500
AI,3651,2500
AC,3652,2500
IA,3653,2500
BA,3654,2500
CA,3655,2500
DS,3656,2500
IA,3657,2500
BA,3658,2500
AA,3659,2500
EA,3660,2500
BB,3661,2500
CA,3662,2500
PL,3663,2500
CA,3664,2500
AP,3665,2500
AC,3666,2500
BA,3667,2500
AA,3668,2500
CB,3669,2500
AC,3670,2500
HB,3671,2500
AA,3672,2500
HN,3673,2500
AD,3674,2500
BC,3675,2500
AA,3676,2500
EA,3677,2500
AB,3678,2500
CH,3679,2500
AB,3680,2500
AA,3681,2500
MA,3682,2500
AB,3683,2500
BA,3684,2500
CC,3685,2500
MB,3686,2500
BF,3687,2500
AA,3688,2500
AE,3689,2500
AA,3690,2500
DW,3691,2500
OA,3692,2500
AB,3693,2500
BA,3694,2500
FG,3695,2500
OA,3696,2500
AA,3697,2500
AB,3698,2500
AA,3699,2500
AB,3700,2500
AA,3701,2500
AS,3702,2500
AA,3703,2500
BA,3704,2500
AA,3705,2500
AA,3706,2500
AA,3707,2500
AA,3708,2500
AG,3709,2500
GB,3710,2500
AC,3711,2500
HA,3712,2500
AF,3713,2500
DA,3714,2500
BC,3715,2500
AC,3716,2500
AD,3717,2500
BB,3718,2500
CC,3719,2500
AA,3720,2500
JA,3721,2500
IC,3722,2500
HV,3723,2500
SI,3724,2500
AA,3725,2500
BA,3726,2500
AB,3727,2500
AC,3728,2500
AB,3729,2500
AB,3730,2500
AC,3731,2500
AH,3732,2500
ME,3733,2500
MD,3734,2500
AC,3735,2500
CC,3736,2500
AB,3737,2500
AF,3738,2500
AA,3739,2500
DB,3740,2500
AA,3741,2500
FA,3742,2500
AE,3743,2500
ZA,3744,2500
AA,3745,2500
AB,3746,2500
IA,3747,2500
DA,3748,2500
AA,3749,2500
AA,3750,2500
FA,3751,2500
AA,3752,2500
BB,3753,2500
CB,3754,2500
BA,3755,2500
AA,3756,2500
AC,3757,2500
AC,3758,2500
AA,3759,2500
WA,3760,2500
BS,3761,2500
DA,3762,2500
CB,3763,2500
BA,3764,2500
CD,3765,2500
AB,3766,2500
AA,3767,2500
IC,3768,2500
AB,3769,2500
AA,3770,2500
AA,3771,2500
BA,3772,2500
CA,3773,2500
AI,3774,2500
AJ,3775,2500
AC,3776,2500
AA,3777,2500
AF,3778,2500
CC,3779,2500
AS,3780,2500
DA,3781,2500
DC,3782,2500
HB,3783,2500
EA,3784,2500
AA,3785,2500
AA,3786,2500
IE,3787,2500
CA,3788,2500
AA,3789,2500
BB,3790,2500
AA,3791,2500
VB,3792,2500
BI,3793,2500
AA,3794,2500
AA,3795,2500
BC,3796,2500
AA,3797,2500
AA,3798,2500
BA,3799,2500
BI,3800,2500
AB,3801,2500
CA,3802,2500
RA,3803,2500
BA,3804,2500
TC,3805,2500
AA,3806,2500
AZ,3807,2500
AA,3808,2500
BP,3809,2500
AB,3810,2500
AD,3811,2500
HA,3812,2500
EA,3813,2500
AK,3814,2500
BD,3815,2500
AB,3816,2500
AB,3817,2500
BA,3818,2500
BA,3819,2500
KB,3820,2500
AA,3821,2500
UA,3822,2500
AE,3823,2500
GH,3824,2500
DA,3825,2500
AA,3826,2500
AA,3827,2500
BI,3828,2500
AA,3829,2500
HB,3830,2500
DA,3831,2500
ND,3832,2500
AF,3833,2500
ZJ,3834,2500
AE,3835,2500
AA,3836,2500
AF,3837,2500
SD,3838,2500
AS,3839,2500
AB,3840,2500
CI,3841,2500
UD,3842,2500
JA,3843,2500
BL,3844,2500
AC,3845,2500
LB,3846,2500
GT,3847,2500
BA,3848,2500
AA,3849,2500
CD,3850,2500
IA,3851,2500
DA,3852,2500
AA,3853,2500
DN,3854,2500
CB,3855,2500
AA,3856,2500
AH,3857,2500
AA,3858,2500
CB,3859,2500
AE,3860,2500
CG,3861,2500
AB,3862,2500
AA,3863,2500
DC,3864,2500
AG,3865,2500
RD,3866,2500
AF,3867,2500
HA,3868,2500
BF,3869,2500
BC,3870,2500
KF,3871,2500
AA,3872,2500
AC,3873,2500
CB,3874,2500
AB,3875,2500
KE,3876,2500
AB,3877,2500
CX,3878,2500
AD,3879,2500
BA,3880,2500
AA,3881,2500
AA,3882,2500
AA,3883,2500
AB,3884,2500
NA,3885,2500
BA,3886,2500
AF,3887,2500
FE,3888,2500
AA,3889,2500
AD,3890,2500
GA,3891,2500
LI,3892,2500
BA,3893,2500
AE,3894,2500
AD,3895,2500
AA,3896,2500
OI,3897,2500
AB,3898,2500
HA,3899,2500
RD,3900,2500
AD,3901,2500
IG,3902,2500
LA,3903,2500
BD,3904,2500
AA,3905,2500
AA,3906,2500
EB,3907,2500
YR,3908,2500
AA,3909,2500
DB,3910,2500
KD,3911,2500
AB,3912,2500
EJ,3913,2500
AB,3914,2500
AD,3915,2500
CA,3916,2500
AE,3917,2500
AA,3918,2500
BC,3919,2500
XI,3920,2500
TF,3921,2500
CA,3922,2500
AC,3923,2500
GG,3924,2500
QA,3925,2500
AA,3926,2500
AA,3927,2500
YI,3928,2500
AC,3929,2500
AB,3930,2500
DA,3931,2500
AA,3932,2500
AA,3933,2500
AC,3934,2500
WA,3935,2500
BA,3936,2500
AB,3937,2500
PA,3938,2500
CA,3939,2500
AD,3940,2500
BH,3941,2500
AA,3942,2500
AA,3943,2500
BG,3944,2500
